fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
10.0,100.0,3.66071285475793,30.645125634162675,35.770781134742066
10.0,100.0,3.671202003338898,30.54124022919047,35.64331294715778
10.0,100.0,3.6816911519198663,30.437744162918154,35.51681918316983
10.0,100.0,3.692180300500835,30.334648822110186,35.39131375977766
10.0,100.0,3.702669449081803,30.23196554944262,35.26681048524214
10.0,100.0,3.7131585976627712,30.129705642255374,35.14332305756662
10.0,100.0,3.72364774624374,30.027880351309168,35.02086506298973
10.0,100.0,3.734136894824708,29.926500879547607,34.89944997449047
10.0,100.0,3.744626043405676,29.825578380864826,34.77909115030618
10.0,100.0,3.7551151919866443,29.72512395887822,34.65980183246266
10.0,100.0,3.765604340567613,29.62514866570671,34.54159514531723
10.0,100.0,3.776093489148581,29.525663500754973,34.42448409411495
10.0,100.0,3.7865826377295493,29.426679409503183,34.30848156355766
10.0,100.0,3.7970717863105174,29.328207282302664,34.19360031638629
10.0,100.0,3.807560934891486,29.230257953177926,34.0798529919769
10.0,100.0,3.8180500834724542,29.13284219863459,33.967252104949985
10.0,100.0,3.8285392320534224,29.03597073647366,33.855810043793475
10.0,100.0,3.8390283806343906,28.939654224612536,33.74553906949999
10.0,100.0,3.849517529215359,28.843903259912185,33.63645131421761
10.0,100.0,3.8600066777963273,28.748728377011474,33.52855877991528
10.0,100.0,3.8704958263772955,28.654140047168042,33.421873337062294
10.0,100.0,3.8809849749582637,28.56014867710614,33.316406723322146
10.0,100.0,3.8914741235392323,28.46676460787188,33.212170542261354
10.0,100.0,3.9019632721202004,28.37399811369537,33.10917626207272
10.0,100.0,3.9124524207011686,28.28185940086027,33.00743521431348
10.0,100.0,3.9229415692821368,28.19035860658106,32.90695859265882
10.0,100.0,3.9334307178631054,28.099505797887623,32.80775745167017
10.0,100.0,3.9439198664440736,28.009310970517596,32.70984270557896
10.0,100.0,3.9544090150250417,27.91978404781678,32.613225127085926
10.0,100.0,3.96489816360601,27.83093487964729,32.51791534617586
10.0,100.0,3.9753873121869785,27.742773241303766,32.42392384894796
10.0,100.0,3.9858764607679467,27.655308832438056,32.331260976462296
10.0,100.0,3.996365609348915,27.568551275991965,32.23993692360205
10.0,100.0,4.006854757929883,27.48251011713844,32.149961737951706
10.0,100.0,4.017343906510852,27.397194822231565,32.06134531869182
10.0,100.0,4.02783305509182,27.312614777764992,31.9740974155098
