Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
8341,229944.9336,0.0000,728522.2450,0.0000,215823.2151,0.0000,708310.9146,0.0000,0.0044,0.0000,0.0064,0.0000,0.0044,0.0000,0.0061,0.0000,2.8104,0.0000,6.1214,0.0000,2.8944,0.0000,6.4567,0.0000,1.6625,0.0000,8.0096,0.0000,1.7640,0.0000,8.9080,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8035,0.0000,23.9909,0.0000,76.0091,0.0000,23.3541,0.0000,76.6459,0.0000
8342,246211.6074,0.0000,738072.6381,0.0000,234355.3644,0.0000,724090.7783,0.0000,0.0046,0.0000,0.0065,0.0000,0.0045,0.0000,0.0062,0.0000,2.8783,0.0000,6.1063,0.0000,3.2283,0.0000,6.1227,0.0000,1.7440,0.0000,7.9689,0.0000,2.1933,0.0000,8.0164,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8037,0.0000,25.0143,0.0000,74.9857,0.0000,24.4516,0.0000,75.5484,0.0000
8343,240956.7519,0.0000,751700.9398,0.0000,238171.1358,0.0000,734424.2300,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0063,0.0000,2.8795,0.0000,6.1248,0.0000,2.8387,0.0000,6.2340,0.0000,1.7455,0.0000,8.0180,0.0000,1.6968,0.0000,8.3090,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8037,0.0000,24.2739,0.0000,75.7261,0.0000,24.4882,0.0000,75.5118,0.0000
8344,241196.9970,0.0000,740976.2012,0.0000,237272.7429,0.0000,724055.1805,0.0000,0.0045,0.0000,0.0065,0.0000,0.0045,0.0000,0.0062,0.0000,2.8824,0.0000,6.1303,0.0000,2.9500,0.0000,6.2897,0.0000,1.7488,0.0000,8.0321,0.0000,1.8325,0.0000,8.4548,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8035,0.0000,24.5575,0.0000,75.4425,0.0000,24.6818,0.0000,75.3182,0.0000
8345,244906.3605,0.0000,747964.6536,0.0000,235545.1996,0.0000,737747.5765,0.0000,0.0046,0.0000,0.0066,0.0000,0.0046,0.0000,0.0064,0.0000,2.8631,0.0000,6.0944,0.0000,3.1170,0.0000,6.6793,0.0000,1.7255,0.0000,7.9377,0.0000,2.0447,0.0000,9.5183,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8030,0.0000,24.6665,0.0000,75.3335,0.0000,24.2009,0.0000,75.7991,0.0000
8346,237909.7149,0.0000,752998.6740,0.0000,223663.9161,0.0000,738288.2908,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.8431,0.0000,6.0438,0.0000,3.3953,0.0000,6.2897,0.0000,1.7015,0.0000,7.8062,0.0000,2.4237,0.0000,8.4499,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8033,0.0000,24.0093,0.0000,75.9907,0.0000,23.2510,0.0000,76.7490,0.0000
8347,248093.1430,0.0000,762264.4402,0.0000,248869.7771,0.0000,748037.0127,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.9648,0.0000,6.1182,0.0000,3.4510,0.0000,6.3454,0.0000,1.8504,0.0000,7.9996,0.0000,2.5038,0.0000,8.6018,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8034,0.0000,24.5550,0.0000,75.4450,0.0000,24.9642,0.0000,75.0358,0.0000
8348,251563.4702,0.0000,758826.2516,0.0000,248086.6509,0.0000,747442.9551,0.0000,0.0046,0.0000,0.0067,0.0000,0.0046,0.0000,0.0065,0.0000,2.9409,0.0000,6.0906,0.0000,3.1727,0.0000,6.5680,0.0000,1.8207,0.0000,7.9273,0.0000,2.1179,0.0000,9.2055,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8030,0.0000,24.8977,0.0000,75.1023,0.0000,24.9201,0.0000,75.0799,0.0000
8349,247719.7539,0.0000,751134.2928,0.0000,242447.2897,0.0000,737005.4221,0.0000,0.0046,0.0000,0.0066,0.0000,0.0046,0.0000,0.0063,0.0000,2.8960,0.0000,6.1202,0.0000,2.8387,0.0000,6.4567,0.0000,1.7656,0.0000,8.0052,0.0000,1.6972,0.0000,8.9046,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,24.8004,0.0000,75.1996,0.0000,24.7533,0.0000,75.2467,0.0000
8350,233003.7880,0.0000,736083.1015,0.0000,221193.4914,0.0000,720940.7005,0.0000,0.0044,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8477,0.0000,6.0898,0.0000,2.7831,0.0000,6.0671,0.0000,1.7069,0.0000,7.9262,0.0000,1.6322,0.0000,7.8698,0.0000,0.7984,0.0000,0.8036,0.0000,0.7988,0.0000,0.8037,0.0000,24.0436,0.0000,75.9564,0.0000,23.4779,0.0000,76.5221,0.0000
8351,233738.2895,0.0000,732518.4949,0.0000,222174.6695,0.0000,723733.2966,0.0000,0.0044,0.0000,0.0065,0.0000,0.0044,0.0000,0.0064,0.0000,2.8567,0.0000,6.0603,0.0000,2.5604,0.0000,6.6793,0.0000,1.7180,0.0000,7.8497,0.0000,1.3826,0.0000,9.5202,0.0000,0.7984,0.0000,0.8036,0.0000,0.7990,0.0000,0.8030,0.0000,24.1901,0.0000,75.8099,0.0000,23.4880,0.0000,76.5120,0.0000
8352,235350.8871,0.0000,766827.0228,0.0000,227436.1286,0.0000,746791.9484,0.0000,0.0044,0.0000,0.0068,0.0000,0.0044,0.0000,0.0066,0.0000,2.8764,0.0000,6.0643,0.0000,2.5048,0.0000,6.0114,0.0000,1.7418,0.0000,7.8606,0.0000,1.3229,0.0000,7.7275,0.0000,0.7984,0.0000,0.8036,0.0000,0.7990,0.0000,0.8037,0.0000,23.4839,0.0000,76.5161,0.0000,23.3453,0.0000,76.6547,0.0000
8353,241030.0537,0.0000,720376.5774,0.0000,224576.8495,0.0000,699392.5169,0.0000,0.0046,0.0000,0.0063,0.0000,0.0045,0.0000,0.0060,0.0000,2.8178,0.0000,6.1491,0.0000,3.2840,0.0000,6.4567,0.0000,1.6712,0.0000,8.0803,0.0000,2.2687,0.0000,8.9046,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8033,0.0000,25.0706,0.0000,74.9294,0.0000,24.3057,0.0000,75.6943,0.0000
8354,238160.5874,0.0000,732881.1079,0.0000,225542.4607,0.0000,714157.8051,0.0000,0.0045,0.0000,0.0065,0.0000,0.0045,0.0000,0.0063,0.0000,2.8461,0.0000,6.0633,0.0000,2.9500,0.0000,6.4567,0.0000,1.7052,0.0000,7.8566,0.0000,1.8322,0.0000,8.9012,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8032,0.0000,24.5263,0.0000,75.4737,0.0000,24.0015,0.0000,75.9985,0.0000
8355,242301.1535,0.0000,746298.2182,0.0000,237908.0181,0.0000,728850.9368,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0063,0.0000,2.8956,0.0000,6.0808,0.0000,3.2840,0.0000,6.3454,0.0000,1.7648,0.0000,7.9019,0.0000,2.2678,0.0000,8.6002,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8033,0.0000,24.5095,0.0000,75.4905,0.0000,24.6088,0.0000,75.3912,0.0000
8356,243598.7074,0.0000,765600.8386,0.0000,245155.4713,0.0000,748886.6000,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0065,0.0000,2.9772,0.0000,6.1450,0.0000,3.3953,0.0000,6.2340,0.0000,1.8658,0.0000,8.0698,0.0000,2.4242,0.0000,8.3026,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8034,0.0000,24.1378,0.0000,75.8622,0.0000,24.6625,0.0000,75.3375,0.0000
8357,240688.4388,0.0000,757528.0227,0.0000,234850.2653,0.0000,742653.1559,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0065,0.0000,2.9417,0.0000,6.0802,0.0000,3.6180,0.0000,6.1784,0.0000,1.8215,0.0000,7.9007,0.0000,2.7509,0.0000,8.1566,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8035,0.0000,24.1118,0.0000,75.8882,0.0000,24.0255,0.0000,75.9745,0.0000
8358,232246.4587,0.0000,715647.7413,0.0000,221082.3843,0.0000,705483.0404,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0060,0.0000,2.8385,0.0000,6.1087,0.0000,3.3953,0.0000,7.7926,0.0000,1.6957,0.0000,7.9745,0.0000,2.4237,0.0000,12.9109,0.0000,0.7983,0.0000,0.8035,0.0000,0.7980,0.0000,0.8018,0.0000,24.5013,0.0000,75.4987,0.0000,23.8604,0.0000,76.1396,0.0000
8359,233461.8184,0.0000,738144.0729,0.0000,224809.0861,0.0000,725003.1690,0.0000,0.0044,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8533,0.0000,6.1069,0.0000,3.3953,0.0000,6.7350,0.0000,1.7136,0.0000,7.9696,0.0000,2.4237,0.0000,9.6776,0.0000,0.7983,0.0000,0.8035,0.0000,0.7980,0.0000,0.8030,0.0000,24.0284,0.0000,75.9716,0.0000,23.6688,0.0000,76.3312,0.0000
8360,230378.9386,0.0000,728980.7961,0.0000,224264.4660,0.0000,713802.3159,0.0000,0.0043,0.0000,0.0064,0.0000,0.0043,0.0000,0.0062,0.0000,2.8811,0.0000,6.1253,0.0000,3.2840,0.0000,6.6237,0.0000,1.7473,0.0000,8.0180,0.0000,2.2687,0.0000,9.3621,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8030,0.0000,24.0138,0.0000,75.9862,0.0000,23.9071,0.0000,76.0929,0.0000
8361,232520.3933,0.0000,729970.7760,0.0000,217953.9990,0.0000,714591.0245,0.0000,0.0044,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8418,0.0000,6.0393,0.0000,3.0057,0.0000,6.1227,0.0000,1.6999,0.0000,7.7948,0.0000,1.9016,0.0000,8.0118,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8035,0.0000,24.1582,0.0000,75.8418,0.0000,23.3720,0.0000,76.6280,0.0000
8362,238127.1991,0.0000,720046.2091,0.0000,231175.9347,0.0000,703029.3552,0.0000,0.0045,0.0000,0.0063,0.0000,0.0045,0.0000,0.0060,0.0000,2.8457,0.0000,6.1463,0.0000,2.8944,0.0000,6.7350,0.0000,1.7044,0.0000,8.0738,0.0000,1.7640,0.0000,9.6832,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8032,0.0000,24.8522,0.0000,75.1478,0.0000,24.7457,0.0000,75.2543,0.0000
8363,239961.4629,0.0000,723132.2241,0.0000,231411.4916,0.0000,701254.2439,0.0000,0.0045,0.0000,0.0063,0.0000,0.0045,0.0000,0.0060,0.0000,2.8676,0.0000,6.1726,0.0000,3.3397,0.0000,6.2897,0.0000,1.7306,0.0000,8.1422,0.0000,2.3449,0.0000,8.4532,0.0000,0.7983,0.0000,0.8035,0.0000,0.7980,0.0000,0.8035,0.0000,24.9157,0.0000,75.0843,0.0000,24.8118,0.0000,75.1882,0.0000
8364,249786.0715,0.0000,778684.7131,0.0000,248058.0334,0.0000,759788.8157,0.0000,0.0045,0.0000,0.0068,0.0000,0.0045,0.0000,0.0066,0.0000,2.9850,0.0000,6.1581,0.0000,2.9500,0.0000,6.6237,0.0000,1.8755,0.0000,8.1043,0.0000,1.8332,0.0000,9.3604,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8030,0.0000,24.2871,0.0000,75.7129,0.0000,24.6127,0.0000,75.3873,0.0000
8365,245189.7863,0.0000,757690.4362,0.0000,246041.2530,0.0000,740540.6668,0.0000,0.0044,0.0000,0.0066,0.0000,0.0044,0.0000,0.0065,0.0000,2.9967,0.0000,6.1736,0.0000,2.8944,0.0000,6.4010,0.0000,1.8903,0.0000,8.1454,0.0000,1.7647,0.0000,8.7500,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,24.4486,0.0000,75.5514,0.0000,24.9388,0.0000,75.0612,0.0000
8366,242157.3078,0.0000,741688.3731,0.0000,233038.9751,0.0000,723493.0905,0.0000,0.0045,0.0000,0.0065,0.0000,0.0044,0.0000,0.0063,0.0000,2.8939,0.0000,6.1362,0.0000,3.6736,0.0000,6.4567,0.0000,1.7626,0.0000,8.0465,0.0000,2.8357,0.0000,8.9029,0.0000,0.7983,0.0000,0.8035,0.0000,0.7978,0.0000,0.8033,0.0000,24.6133,0.0000,75.3867,0.0000,24.3629,0.0000,75.6371,0.0000
8367,231411.3182,0.0000,708231.3666,0.0000,220075.9901,0.0000,695429.2892,0.0000,0.0044,0.0000,0.0062,0.0000,0.0044,0.0000,0.0059,0.0000,2.8283,0.0000,6.1429,0.0000,3.2283,0.0000,5.9557,0.0000,1.6836,0.0000,8.0651,0.0000,2.1920,0.0000,7.5909,0.0000,0.7983,0.0000,0.8036,0.0000,0.7981,0.0000,0.8040,0.0000,24.6276,0.0000,75.3724,0.0000,24.0387,0.0000,75.9613,0.0000
8368,228172.9796,0.0000,732337.6719,0.0000,217473.0788,0.0000,717448.6361,0.0000,0.0043,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8536,0.0000,6.0588,0.0000,2.7274,0.0000,6.5680,0.0000,1.7141,0.0000,7.8441,0.0000,1.5673,0.0000,9.2072,0.0000,0.7984,0.0000,0.8035,0.0000,0.7987,0.0000,0.8031,0.0000,23.7554,0.0000,76.2446,0.0000,23.2611,0.0000,76.7389,0.0000
8369,230476.1709,0.0000,736277.4621,0.0000,222492.8779,0.0000,720887.2858,0.0000,0.0043,0.0000,0.0065,0.0000,0.0044,0.0000,0.0063,0.0000,2.8824,0.0000,6.0914,0.0000,3.0614,0.0000,6.2340,0.0000,1.7487,0.0000,7.9300,0.0000,1.9727,0.0000,8.3026,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8034,0.0000,23.8402,0.0000,76.1598,0.0000,23.5846,0.0000,76.4154,0.0000
8370,237828.9638,0.0000,730280.0849,0.0000,223157.9304,0.0000,710920.5766,0.0000,0.0045,0.0000,0.0065,0.0000,0.0044,0.0000,0.0063,0.0000,2.8421,0.0000,6.0418,0.0000,2.8387,0.0000,6.6793,0.0000,1.7005,0.0000,7.8021,0.0000,1.6982,0.0000,9.5183,0.0000,0.7984,0.0000,0.8036,0.0000,0.7988,0.0000,0.8030,0.0000,24.5663,0.0000,75.4337,0.0000,23.8907,0.0000,76.1093,0.0000
8371,232170.7749,0.0000,709412.5663,0.0000,218893.3874,0.0000,694397.5466,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0061,0.0000,2.8376,0.0000,6.0555,0.0000,2.9500,0.0000,6.1227,0.0000,1.6951,0.0000,7.8369,0.0000,1.8329,0.0000,8.0133,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8036,0.0000,24.6575,0.0000,75.3425,0.0000,23.9675,0.0000,76.0325,0.0000
8372,244994.0571,0.0000,764301.0644,0.0000,243373.7888,0.0000,751590.1709,0.0000,0.0045,0.0000,0.0068,0.0000,0.0045,0.0000,0.0066,0.0000,2.9278,0.0000,6.0443,0.0000,3.4510,0.0000,6.2340,0.0000,1.8044,0.0000,7.8095,0.0000,2.5038,0.0000,8.3042,0.0000,0.7984,0.0000,0.8036,0.0000,0.7980,0.0000,0.8035,0.0000,24.2738,0.0000,75.7262,0.0000,24.4606,0.0000,75.5394,0.0000
8373,246060.1393,0.0000,757052.1146,0.0000,244291.8283,0.0000,739604.2584,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0064,0.0000,2.9405,0.0000,6.1684,0.0000,2.7274,0.0000,6.5124,0.0000,1.8200,0.0000,8.1318,0.0000,1.5670,0.0000,9.0553,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,24.5297,0.0000,75.4703,0.0000,24.8290,0.0000,75.1710,0.0000
8374,246471.8445,0.0000,762947.0694,0.0000,244450.3014,0.0000,744565.0891,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.9454,0.0000,6.1237,0.0000,3.8406,0.0000,6.4567,0.0000,1.8263,0.0000,8.0147,0.0000,3.0975,0.0000,8.9029,0.0000,0.7984,0.0000,0.8036,0.0000,0.7976,0.0000,0.8033,0.0000,24.4172,0.0000,75.5828,0.0000,24.7165,0.0000,75.2835,0.0000
8375,233149.7556,0.0000,724924.7671,0.0000,223527.9324,0.0000,706699.9949,0.0000,0.0044,0.0000,0.0064,0.0000,0.0044,0.0000,0.0062,0.0000,2.8495,0.0000,6.0912,0.0000,3.2283,0.0000,5.9557,0.0000,1.7093,0.0000,7.9303,0.0000,2.1925,0.0000,7.5894,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8039,0.0000,24.3352,0.0000,75.6648,0.0000,24.0294,0.0000,75.9706,0.0000
8376,231303.3971,0.0000,743911.1964,0.0000,217586.0024,0.0000,729753.0286,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0065,0.0000,2.8270,0.0000,5.9709,0.0000,3.0614,0.0000,5.9001,0.0000,1.6824,0.0000,7.6185,0.0000,1.9727,0.0000,7.4426,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8037,0.0000,23.7182,0.0000,76.2818,0.0000,22.9681,0.0000,77.0319,0.0000
8377,228495.7015,0.0000,738641.4273,0.0000,218179.3116,0.0000,727120.9997,0.0000,0.0043,0.0000,0.0066,0.0000,0.0043,0.0000,0.0065,0.0000,2.8576,0.0000,6.0184,0.0000,2.7831,0.0000,6.0671,0.0000,1.7190,0.0000,7.7431,0.0000,1.6322,0.0000,7.8683,0.0000,0.7984,0.0000,0.8036,0.0000,0.7988,0.0000,0.8036,0.0000,23.6260,0.0000,76.3740,0.0000,23.0804,0.0000,76.9196,0.0000
8378,233062.3714,0.0000,738833.7628,0.0000,225343.9388,0.0000,724706.4111,0.0000,0.0044,0.0000,0.0065,0.0000,0.0044,0.0000,0.0062,0.0000,2.8485,0.0000,6.1126,0.0000,3.1170,0.0000,6.5680,0.0000,1.7080,0.0000,7.9857,0.0000,2.0443,0.0000,9.2090,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8032,0.0000,23.9802,0.0000,76.0198,0.0000,23.7192,0.0000,76.2808,0.0000
8379,228931.2611,0.0000,714875.4761,0.0000,220080.1457,0.0000,694686.8101,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0059,0.0000,2.7980,0.0000,6.1021,0.0000,3.6736,0.0000,6.6237,0.0000,1.6476,0.0000,7.9576,0.0000,2.8340,0.0000,9.3675,0.0000,0.7983,0.0000,0.8035,0.0000,0.7976,0.0000,0.8032,0.0000,24.2562,0.0000,75.7438,0.0000,24.0586,0.0000,75.9414,0.0000
8380,238965.8392,0.0000,722841.2337,0.0000,228653.8260,0.0000,711356.5653,0.0000,0.0045,0.0000,0.0064,0.0000,0.0045,0.0000,0.0062,0.0000,2.8557,0.0000,6.0737,0.0000,2.6717,0.0000,6.7907,0.0000,1.7165,0.0000,7.8829,0.0000,1.5045,0.0000,9.8345,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8028,0.0000,24.8455,0.0000,75.1545,0.0000,24.3246,0.0000,75.6754,0.0000
8381,242238.8529,0.0000,745135.1305,0.0000,242523.7107,0.0000,726373.5625,0.0000,0.0044,0.0000,0.0065,0.0000,0.0045,0.0000,0.0063,0.0000,2.9606,0.0000,6.1647,0.0000,3.3953,0.0000,6.2897,0.0000,1.8451,0.0000,8.1231,0.0000,2.4242,0.0000,8.4548,0.0000,0.7984,0.0000,0.8036,0.0000,0.7980,0.0000,0.8035,0.0000,24.5336,0.0000,75.4664,0.0000,25.0309,0.0000,74.9691,0.0000
8382,244373.0684,0.0000,744391.0487,0.0000,240000.0201,0.0000,730462.3646,0.0000,0.0045,0.0000,0.0065,0.0000,0.0045,0.0000,0.0064,0.0000,2.9203,0.0000,6.1586,0.0000,2.8944,0.0000,6.2340,0.0000,1.7950,0.0000,8.1051,0.0000,1.7644,0.0000,8.3026,0.0000,0.7983,0.0000,0.8035,0.0000,0.7986,0.0000,0.8034,0.0000,24.7150,0.0000,75.2850,0.0000,24.7305,0.0000,75.2695,0.0000
8383,243322.0486,0.0000,736978.8765,0.0000,239927.7426,0.0000,718787.8915,0.0000,0.0045,0.0000,0.0065,0.0000,0.0046,0.0000,0.0063,0.0000,2.9078,0.0000,6.0972,0.0000,2.7274,0.0000,6.6793,0.0000,1.7799,0.0000,7.9448,0.0000,1.5679,0.0000,9.5183,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8030,0.0000,24.8212,0.0000,75.1788,0.0000,25.0260,0.0000,74.9740,0.0000
8384,228930.3610,0.0000,710305.7323,0.0000,217658.3732,0.0000,697266.7611,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0061,0.0000,2.7980,0.0000,6.0631,0.0000,3.1727,0.0000,6.4010,0.0000,1.6481,0.0000,7.8574,0.0000,2.1183,0.0000,8.7517,0.0000,0.7984,0.0000,0.8036,0.0000,0.7983,0.0000,0.8033,0.0000,24.3741,0.0000,75.6259,0.0000,23.7897,0.0000,76.2103,0.0000
8385,232371.8075,0.0000,751371.2781,0.0000,217324.8927,0.0000,740147.7328,0.0000,0.0044,0.0000,0.0067,0.0000,0.0043,0.0000,0.0065,0.0000,2.8400,0.0000,6.0307,0.0000,3.3953,0.0000,6.2897,0.0000,1.6979,0.0000,7.7740,0.0000,2.4228,0.0000,8.4532,0.0000,0.7984,0.0000,0.8036,0.0000,0.7978,0.0000,0.8035,0.0000,23.6212,0.0000,76.3788,0.0000,22.6978,0.0000,77.3022,0.0000
8386,232994.3787,0.0000,744818.7014,0.0000,224309.0104,0.0000,730184.4062,0.0000,0.0044,0.0000,0.0066,0.0000,0.0044,0.0000,0.0064,0.0000,2.8476,0.0000,6.0687,0.0000,2.9500,0.0000,5.9557,0.0000,1.7070,0.0000,7.8703,0.0000,1.8322,0.0000,7.5851,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8037,0.0000,23.8281,0.0000,76.1719,0.0000,23.5003,0.0000,76.4997,0.0000
8387,238653.6295,0.0000,714357.4304,0.0000,225576.0636,0.0000,698408.1565,0.0000,0.0045,0.0000,0.0063,0.0000,0.0044,0.0000,0.0061,0.0000,2.8520,0.0000,6.0977,0.0000,3.5067,0.0000,6.4567,0.0000,1.7120,0.0000,7.9458,0.0000,2.5858,0.0000,8.9012,0.0000,0.7983,0.0000,0.8035,0.0000,0.7980,0.0000,0.8032,0.0000,25.0421,0.0000,74.9579,0.0000,24.4134,0.0000,75.5866,0.0000
8388,238216.4855,0.0000,719062.2633,0.0000,227810.7393,0.0000,701420.6723,0.0000,0.0045,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.8468,0.0000,6.0420,0.0000,2.7831,0.0000,6.8463,0.0000,1.7060,0.0000,7.8016,0.0000,1.6319,0.0000,9.9945,0.0000,0.7984,0.0000,0.8035,0.0000,0.7987,0.0000,0.8028,0.0000,24.8848,0.0000,75.1152,0.0000,24.5160,0.0000,75.4840,0.0000
8389,241237.4144,0.0000,734443.4864,0.0000,236178.2019,0.0000,723641.8511,0.0000,0.0045,0.0000,0.0065,0.0000,0.0045,0.0000,0.0063,0.0000,2.8829,0.0000,6.0763,0.0000,2.9500,0.0000,6.4567,0.0000,1.7496,0.0000,7.8900,0.0000,1.8329,0.0000,8.9012,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,24.7250,0.0000,75.2750,0.0000,24.6065,0.0000,75.3935,0.0000
8390,247004.7182,0.0000,762618.7744,0.0000,249832.4676,0.0000,751373.6438,0.0000,0.0045,0.0000,0.0067,0.0000,0.0046,0.0000,0.0066,0.0000,2.9518,0.0000,6.1210,0.0000,3.1170,0.0000,6.1227,0.0000,1.8341,0.0000,8.0065,0.0000,2.0447,0.0000,8.0133,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8036,0.0000,24.4650,0.0000,75.5350,0.0000,24.9532,0.0000,75.0468,0.0000
8391,242059.9043,0.0000,753603.9997,0.0000,237956.0692,0.0000,734640.9822,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0063,0.0000,2.8927,0.0000,6.1403,0.0000,3.5067,0.0000,6.4010,0.0000,1.7612,0.0000,8.0568,0.0000,2.5848,0.0000,8.7517,0.0000,0.7984,0.0000,0.8035,0.0000,0.7979,0.0000,0.8033,0.0000,24.3114,0.0000,75.6886,0.0000,24.4660,0.0000,75.5340,0.0000
8392,229939.8607,0.0000,748758.1066,0.0000,215215.8293,0.0000,729271.8722,0.0000,0.0044,0.0000,0.0066,0.0000,0.0044,0.0000,0.0064,0.0000,2.8103,0.0000,6.1008,0.0000,3.2283,0.0000,6.4567,0.0000,1.6624,0.0000,7.9550,0.0000,2.1920,0.0000,8.9029,0.0000,0.7984,0.0000,0.8036,0.0000,0.7981,0.0000,0.8033,0.0000,23.4945,0.0000,76.5055,0.0000,22.7865,0.0000,77.2135,0.0000
8393,246504.0669,0.0000,717197.0751,0.0000,234916.3816,0.0000,702984.3905,0.0000,0.0046,0.0000,0.0063,0.0000,0.0046,0.0000,0.0061,0.0000,2.8818,0.0000,6.1219,0.0000,3.1170,0.0000,6.2897,0.0000,1.7483,0.0000,8.0099,0.0000,2.0451,0.0000,8.4548,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8035,0.0000,25.5789,0.0000,74.4211,0.0000,25.0470,0.0000,74.9530,0.0000
8394,239765.4009,0.0000,726144.8724,0.0000,227439.2006,0.0000,705991.3482,0.0000,0.0045,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.8653,0.0000,6.1015,0.0000,2.8387,0.0000,6.2897,0.0000,1.7281,0.0000,7.9568,0.0000,1.6972,0.0000,8.4532,0.0000,0.7984,0.0000,0.8036,0.0000,0.7986,0.0000,0.8035,0.0000,24.8227,0.0000,75.1773,0.0000,24.3659,0.0000,75.6341,0.0000
