time_s,value
3341.1312589999825,835927222.244613
3347.1397819999825,835992101.8199967
3353.1483049999824,835981275.2442846
3359.1568279999824,835927869.4395711
3365.1653509999824,835926389.6716768
3371.1738739999823,835966773.5739894
3377.1823969999823,835893528.7270999
3383.1909199999823,835869857.2909256
3389.1994429999822,835956958.0551023
3395.207965999982,835939109.3337443
3401.216488999982,835860984.8404238
3407.225011999982,835952355.5463393
3413.233534999982,835916080.8697371
3419.242057999982,835942532.7359018
3425.250580999982,835946506.7424985
3431.259103999982,835954605.3390118
3437.267626999982,835992484.6850337
3443.276149999982,835989063.8490244
3449.284672999982,835980882.5434221
3455.293195999982,835979931.0
3461.301718999982,835972270.707306
3467.310241999982,835928815.9827856
3473.318764999982,835943495.8999032
3479.3272879999818,835923590.8893863
3485.3358109999817,835918602.2412766
3491.3443339999817,835921683.8613489
3497.3528569999817,835992818.9561566
3503.3613799999816,835945903.3654685
3509.3699029999816,835914535.5093936
3515.3784259999816,835903631.9942065
3521.3869489999815,835985549.9095758
3527.3954719999815,835988512.3689442
3533.4039949999815,835979340.3284419
3539.4125179999814,835935192.5374063
3545.4210409999814,835981889.4729604
3551.4295639999814,835943696.8493272
3557.4380869999814,835915395.3306923
3563.4466099999813,835991823.8638581
3569.4551329999813,835915347.4256817
3575.4636559999813,835986168.6574717
3581.472178999981,835994960.842373
3587.480701999981,835905596.8608459
3593.489224999981,835878615.2675282
3599.497747999981,835879039.3291142
3605.506270999981,835908088.7823423
3611.514793999981,835877386.9810199
3617.523316999981,835841303.6852077
3623.531839999981,835967990.8607088
3629.540362999981,835921883.4945706
3635.548885999981,835965424.8011273
3641.557408999981,835940855.5987995
3647.565931999981,835955290.8670835
3653.574454999981,835985205.771916
3659.582977999981,835923209.0403436
3665.591500999981,835961972.3759134
3671.6000239999807,835977140.7548487
3677.6085469999807,835893968.2857348
3683.6170699999807,835995780.122725
3689.6255929999807,836027597.2541981
3695.6341159999806,835966205.612056
3701.6426389999806,835983932.4355671
3707.6511619999806,835945939.298421
3713.6596849999805,836046613.6496395
3719.6682079999805,836035725.3191721
3725.6767309999805,835991593.9446745
3731.6852539999804,836038375.7439986
3737.6937769999804,835925713.8008698
3743.7022999999804,835983038.7374309
3749.7108229999803,836053330.8825158
3755.7193459999803,836012870.8504109
3761.7278689999803,835983020.6673353
3767.7363919999802,835995263.6815968
3773.74491499998,835932858.2329627
3779.75343799998,835892374.1284204
3785.76196099998,835915764.1754789
3791.77048399998,835942577.6888387
3797.77900699998,835910328.0277094
3803.78752999998,835878123.013823
3809.79605299998,835869079.4637073
3815.80457599998,835900564.0016811
3821.81309899998,835889173.3729331
3827.82162199998,835872836.3490222
3833.83014499998,836001628.074005
3839.83866799998,836008299.279673
3845.84719099998,836028178.5880791
3851.85571399998,835957677.1282601
3857.8642369999798,835954435.5771464
3863.8727599999797,835933192.494556
3869.8812829999797,835921167.1926137
3875.8898059999797,835907323.6414605
3881.8983289999796,835970858.7841946
3887.9068519999796,835979328.7114903
3893.9153749999796,835935872.463969
3899.9238979999795,836007739.8099544
3905.9324209999795,835932908.9550105
3911.9409439999795,835881976.0174077
3917.9494669999794,835942846.2146529
3923.9579899999794,835916915.0096818
3929.9665129999794,835912098.511959
3935.9750359999794,835890829.3177592
3941.9835589999793,835956468.8396536
3947.9920819999793,835993651.778114
3954.0006049999793,836008587.0528498
3960.0091279999792,836011835.3455535
3966.017650999979,835982458.1587448
3972.026173999979,835988158.8076956
3978.034696999979,835913865.0595984
3984.043219999979,835872276.8694875
3990.051742999979,835908263.28562
3996.060265999979,835913779.1934565
4002.068788999979,835958223.2897147
4008.077311999979,835915550.3386996
4014.085834999979,835905722.2370414
4020.094357999979,835957092.8828492
4026.102880999979,835854678.3983499
4032.111403999979,835956814.8902997
4038.119926999979,835987528.2061821
4044.128449999979,835885198.5431374
4050.1369729999788,835959814.3376068
4056.1454959999787,836009333.7124214
4062.1540189999787,835899860.2845778
4068.1625419999787,835893932.113134
4074.1710649999786,835955234.4405216
4080.1795879999786,835819867.3886763
4086.1881109999786,835845962.7293891
4092.1966339999785,835899296.7389843
4098.2051569999785,836021349.380687
4104.213679999978,835905511.0740464
4110.2222029999775,835889034.9589273
4116.230725999978,836005639.1557055
4122.239248999978,836007130.7740058
4128.247771999978,835923089.9952246
4134.256294999977,835939521.6149497
4140.264817999978,835967444.6199586
4146.273340999978,835978838.0458049
4152.281863999978,835896400.7710971
4158.290386999977,835967763.7100426
4164.298909999978,835957455.7180972
4170.307432999978,836028618.6032778
4176.315955999978,836020673.5205659
4182.324478999977,836029131.6931666
4188.333001999978,835997541.2439882
4194.341524999978,835934095.3619947
4200.3500479999775,835951676.1038065
4206.358570999977,835961170.1397754
4212.367093999977,835975049.646182
4218.375616999978,835928416.7526475
4224.384139999977,835866856.5419322
4230.392662999977,835859998.0
4236.401185999977,835965561.6587683
4242.409708999978,835935086.8641846
4248.418231999977,835958667.6205734
4254.426754999977,836023398.9446465
4260.435277999977,835908342.1942455
4266.443800999978,835902075.040115
4272.452323999977,835934700.6774035
4278.460846999977,835930199.5992733
4284.469369999977,835882769.6726865
4290.4778929999775,835901197.2316475
4296.486415999977,835905994.4392805
4302.4949389999765,835918494.8796399
4308.503461999977,835979407.3315357
4314.511984999977,836025912.1692276
4320.520507999977,835999526.7648892
4326.529030999976,835866884.4429103
4332.537553999977,835881446.3356924
4338.546076999977,835899893.0612897
4344.554599999977,835941306.0900964
4350.563122999976,835977983.797423
4356.571645999977,835927424.0333389
4362.580168999977,835996543.443507
4368.588691999977,835899930.531029
4374.597214999976,835947312.7062625
4380.605737999977,835977722.0424876
4386.614260999977,835898003.2180885
4392.6227839999765,835966750.6098499
4398.631306999976,836010507.5673186
4404.639829999976,835884262.1858405
4410.648352999977,835976175.3328764
4416.656875999976,835929040.9247108
4422.665398999976,835921898.0
4428.673921999976,835922794.8390449
4434.682444999977,835960023.3932539
4440.690967999976,835978183.2748199
4446.699490999976,835971068.1092426
4452.708013999976,835863462.8911883
4458.716536999977,836005142.4625924
4464.725059999976,835976818.1525528
4470.733582999976,836015230.0175312
4476.742105999976,835975945.3229754
4482.7506289999765,835968618.1532296
4488.759151999976,835993136.1863303
4494.7676749999755,835972829.7181001
4500.776197999976,835923074.3668809
4506.784720999976,835988186.0157527
4512.793243999976,835926325.7511649
4518.801766999975,836049835.7228286
4524.810289999976,835886579.4850047
4530.818812999976,835923875.7317235
4536.827335999976,835967953.0963086
4542.835858999975,835940838.659424
4548.844381999976,835957860.2734067
4554.852904999976,835894203.9399109
4560.861427999976,836015463.4329079
4566.869950999975,835982885.8468801
4572.8784739999755,835954119.4024535
4578.886996999976,835933020.4837571
4584.8955199999755,835957301.8453747
4590.904042999975,835933094.3353968
4596.912565999975,836020746.9507463
4602.921088999976,835999807.4926311
4608.929611999975,835957448.4213388
4614.938134999975,835953331.0
4620.946657999975,836037073.4829392
4626.955180999976,836005763.3037611
4632.963703999975,836013556.7545519
4638.972226999975,835974530.8886547
4644.980749999975,836001073.4109101
4650.989272999976,836009461.1839672
4656.997795999975,835957180.4733231
4663.006318999975,836022379.3493047
4669.014841999975,836029831.0
4675.0233649999755,835906246.828762
4681.031887999975,836015524.9908115
4687.0404109999745,836089108.0797026
4693.048933999975,835980545.4317135
4699.057456999975,836036174.2133027
4705.065979999975,835977572.1336328
4711.074502999974,835930731.7657996
4717.083025999975,835974492.2009377
4723.091548999975,835927521.613481
4729.100071999975,835880690.5317694
4735.108594999974,835925724.2969983
4741.117117999975,835974793.7511084
4747.125640999975,835979395.7670665
4753.134163999975,836023958.6102861
4759.142686999974,836028331.0
4765.1512099999745,836008478.876861
4771.159732999975,836035278.5754651
4777.1682559999745,835906610.2819245
4783.176778999974,835980109.6527478
4789.185301999974,836019442.3642445
4795.193824999975,835938118.6958926
4801.202347999974,835960505.1856511
4807.210870999974,835963464.0
4813.219393999974,835963464.0
4819.227916999975,836063079.836714
4825.236439999974,835971287.4948313
4831.244962999974,835932902.8650799
4837.253485999974,835957479.4313095
4843.262008999975,836001759.0657402
4849.270531999974,836028570.5169578
4855.279054999974,836026997.2650253
4861.287577999974,835996118.4116089
4867.296100999974,835980427.9802043
4873.304623999974,836002220.0329704
4879.3131469999735,835997325.4022259
4885.321669999974,836048972.127666
4891.330192999974,835999782.254253
4897.338715999974,835949927.8200154
4903.347238999973,835953702.7202439
4909.355761999974,835939427.37987
4915.364284999974,835952941.3871164
4921.372807999974,835957435.357997
4927.381330999973,836054490.5575029
4933.389853999974,835956348.67247
4939.398376999974,835989111.9406154
4945.406899999974,835996488.1662433
4951.415422999973,835864621.5183959
4957.4239459999735,836037036.5183345
4963.432468999974,836053563.935946
4969.440991999973,835907555.7551821
4975.449514999973,835961665.5760014
4981.458037999973,835987239.6309242
4987.466560999974,835913615.2364063
4993.475083999973,836018716.6093926
4999.483606999973,836029031.0
5005.492129999973,835900007.6097296
