time_s,value,kept
14515.63007,836079731.0,1
14521.640783,836104231.0,1
14527.653867,836037464.0,1
14533.676717,836028431.0,1
14539.680433,836070098.0,1
14545.681967,835990164.0,1
14551.693565,836063964.0,1
14557.695666,836136364.0,1
14563.710702,836111764.0,1
14569.715524,836029531.0,1
14575.712935,836068498.0,1
14581.712858,836101664.0,1
14587.715499,836095198.0,1
14593.730949,836009998.0,1
14599.744922,836063564.0,1
14605.749044,836054931.0,1
14611.779507,836037664.0,1
14617.793122,836055531.0,1
14623.791924,836077231.0,1
14629.799357,835955431.0,1
14635.809365,836021098.0,1
14641.809182,836034998.0,1
14647.81345,836034998.0,1
14653.824927,836103831.0,1
14659.833834,836028031.0,1
14665.837474,836044498.0,1
14671.846073,836018331.0,1
14677.866727,835976664.0,1
14683.87293,836003931.0,1
14689.898569,836029831.0,1
14695.9058,835988264.0,1
14701.919633,836018331.0,1
14707.935601,836038864.0,1
14713.93748,836068331.0,1
14719.949341,836123998.0,1
14725.955338,836059998.0,1
14731.963908,836001664.0,1
14737.965755,836006531.0,1
14743.971973,836029431.0,1
14749.979191,836065164.0,1
14755.979693,836021498.0,1
14761.985462,835977931.0,1
14768.015906,836063064.0,1
14774.029338,836062764.0,1
14780.030571,836051664.0,1
14786.044283,836030131.0,1
14792.048136,835901664.0,1
14798.06889,835929431.0,1
14804.076025,836026664.0,1
14810.077815,835980731.0,1
14816.075944,835921798.0,1
14822.078917,835959998.0,1
14828.089921,835970698.0,1
14834.152483,835979931.0,1
14840.158915,836019864.0,1
14846.150948,836039564.0,1
14852.168539,836022198.0,1
14858.16609,835934998.0,1
14864.175615,835986264.0,1
14870.185122,836005331.0,1
14876.185004,836052931.0,1
14882.189286,835987064.0,1
14888.180878,836071198.0,1
14894.180871,835979931.0,1
14900.194182,835976664.0,1
14906.197443,835946798.0,1
14912.209728,836029531.0,1
14918.212809,836001664.0,1
14924.215578,836028031.0,1
14930.225829,836062164.0,1
14936.228053,836076664.0,1
14942.242717,836054431.0,1
14948.244874,835943331.0,1
14954.246346,835980031.0,1
14960.245867,836037864.0,1
14966.245549,836029031.0,1
14972.260332,836022498.0,1
14978.287565,836030331.0,1
14984.295,835996898.0,1
14990.312089,836009998.0,1
14996.323921,836046998.0,1
15002.3249,835989564.0,1
15008.325101,836021698.0,1
15014.331875,835943331.0,1
15020.341464,835955431.0,1
15026.371738,835951664.0,1
15032.37033,835992798.0,1
15038.373678,836022098.0,1
15044.401997,835918331.0,1
15050.405922,836046998.0,1
15056.421986,835980031.0,1
15062.432646,835984998.0,1
15068.431358,835934998.0,1
15074.442763,836047398.0,1
15080.456079,835997398.0,1
15086.466396,836026664.0,1
15092.464923,836037264.0,1
15098.465143,836028731.0,1
15104.465195,835996398.0,1
15110.462775,835952231.0,1
15116.464587,836005931.0,1
15122.466412,835971598.0,1
15128.464026,835996798.0,1
15134.466207,835995998.0,1
15140.4718,836020698.0,1
15146.489651,835987464.0,1
15152.495123,835971198.0,1
15158.508218,836052831.0,1
15164.51459,836038964.0,1
15170.525659,836037664.0,1
15176.524737,836054331.0,1
15182.528007,835995598.0,1
15188.530413,836081331.0,1
15194.543237,836021198.0,1
15200.542439,835968331.0,1
15206.5465,835955231.0,1
15212.558201,836037664.0,1
15218.590714,836046398.0,1
15224.617563,836067098.0,1
15230.626657,836070798.0,1
15236.649431,835995598.0,1
15242.653698,835997498.0,1
15248.66639,836018331.0,1
15254.666573,836005031.0,1
15260.665283,835971398.0,1
15266.667821,836037664.0,1
15272.666449,836038364.0,1
15278.68424,836104031.0,1
15284.68766,835951664.0,1
15290.697524,836085964.0,1
15296.696189,836029131.0,1
15302.703416,836026664.0,1
15308.720965,836009998.0,1
15314.733521,836004231.0,1
15320.745852,836054531.0,1
15326.750967,835951664.0,1
15332.760217,835955331.0,1
15338.764726,835979931.0,1
15344.778197,836028931.0,1
15350.780361,836030631.0,1
15356.779352,835959998.0,1
15362.789983,835980331.0,1
15368.800223,836056431.0,1
15374.809662,836029531.0,1
15380.810351,835979031.0,1
15386.830446,836029631.0,1
15392.852236,836081731.0,1
15398.853601,835979131.0,1
15404.860483,836089364.0,1
15410.873171,836106131.0,1
15417.020568,835981131.0,1
15423.03935,836030531.0,1
15429.041159,836030531.0,1
15435.042538,835984998.0,1
15441.043431,836074198.0,1
15447.042842,836037164.0,1
15453.04002,836013764.0,1
15459.048082,836056331.0,1
15465.060396,836103731.0,1
15471.079739,836026664.0,1
15477.094726,836034998.0,1
15483.116163,835962764.0,1
15489.125128,835995998.0,1
15495.133986,836026664.0,1
15501.141642,835986964.0,1
15507.162505,835951664.0,1
15513.168889,836004531.0,1
15519.177295,836046798.0,1
15525.183998,836104731.0,1
15531.192237,836030631.0,1
15537.19758,835934998.0,1
15543.199237,836014764.0,1
15549.221458,836054631.0,1
15555.229553,836087064.0,1
15561.247774,836072698.0,1
15567.263934,836026664.0,1
15573.259359,836018331.0,1
15579.258542,835981631.0,1
15585.264824,835968331.0,1
15591.281065,836064364.0,1
15597.287384,835972598.0,1
15603.292083,836046898.0,1
15609.292373,835981231.0,1
15615.292423,836029031.0,1
15621.290772,836029031.0,1
15627.294269,835986664.0,1
15633.311167,836051664.0,1
15639.318215,835976664.0,1
15645.321304,835997698.0,1
15651.333422,836039464.0,1
15657.352676,835959998.0,1
15663.367583,836106631.0,1
15669.373588,836030131.0,1
15675.393947,836037264.0,1
15681.408138,835951664.0,1
15687.420219,836004131.0,1
15693.433733,835947298.0,1
15699.441906,835929731.0,1
15705.46702,836003931.0,1
15711.472347,835947598.0,1
15717.48438,836045698.0,1
15723.499524,836045498.0,1
15729.528133,836026664.0,1
15735.537955,836020498.0,1
15741.542036,835947198.0,1
15747.547909,835943331.0,1
15753.565453,836035964.0,1
15759.576495,835955131.0,1
15765.573045,835884998.0,1
15771.574865,836027631.0,1
15777.580416,836004531.0,1
15783.602246,836072298.0,1
15789.604136,835963964.0,1
15795.602464,836069298.0,1
15801.615668,836020598.0,1
15807.651554,836072898.0,1
15813.65035,836027631.0,1
15819.648624,836055431.0,1
15825.651174,836028631.0,1
15831.653121,836004431.0,1
15837.656543,835969898.0,1
15843.664217,835938464.0,1
15849.667364,836026664.0,1
15855.683099,835996198.0,1
15861.688458,835985664.0,1
15867.681491,835954531.0,1
15873.682428,835896098.0,1
15879.682448,835996698.0,1
15885.683078,835960364.0,1
15891.68648,835956331.0,1
15897.699557,835988164.0,1
15903.701294,835946898.0,1
15909.70374,836021698.0,1
15915.71153,836106231.0,1
15921.716694,836070898.0,1
15927.738407,835969998.0,1
15933.74542,836011864.0,1
15939.753773,836072198.0,1
15945.759553,836004631.0,1
15951.770901,835947198.0,1
15957.779061,835959998.0,1
15963.776547,835959998.0,1
15969.777144,835987164.0,1
15975.779076,836039364.0,1
15981.793466,835946098.0,1
15987.813425,835977531.0,1
15993.824056,836036764.0,1
15999.870283,835997198.0,1
16005.876462,835978631.0,1
16011.893583,836006431.0,1
16017.898885,835985864.0,1
16023.907003,835987764.0,1
16029.916046,836014664.0,1
16035.923275,836009998.0,1
16041.935022,836053931.0,1
16047.936286,836029831.0,1
16053.940334,835984998.0,1
16059.957742,835945298.0,1
16065.965274,835963864.0,1
16071.962841,836071698.0,1
16077.96846,836005231.0,1
16083.983149,835959998.0,1
16090.00807,835976664.0,1
16096.015066,836004131.0,1
16102.016366,836030631.0,1
16108.023752,835921798.0,1
16114.026999,835945598.0,1
16120.034165,836005531.0,1
16126.050393,835980231.0,1
16132.064068,836030331.0,1
16138.076067,835997598.0,1
16144.096017,835921998.0,1
16150.107121,836045898.0,1
16156.134314,836014064.0,1
16162.140653,835955931.0,1
16168.163772,836029031.0,1
16174.17068,836063064.0,1
16180.185686,835970198.0,1
16186.193843,835984998.0,1
16192.198162,835951664.0,1
16198.289607,835884998.0,1
16204.297419,836012931.0,1
16210.309555,836030431.0,1
16216.314184,835959998.0,1
16222.324549,836014664.0,1
16228.324464,836055131.0,1
16234.330336,836038664.0,1
16240.323709,836071898.0,1
16246.326634,836047298.0,1
16252.330764,835988864.0,1
16258.344719,835976664.0,1
16264.366982,835988164.0,1
16270.367143,835905831.0,1
16276.372749,836079131.0,1
16282.36848,836020298.0,1
16288.384553,835970798.0,1
16294.384093,835995998.0,1
16300.383478,836020098.0,1
16306.393956,835929431.0,1
16312.399137,835962664.0,1
16318.402009,836001664.0,1
16324.406728,836004731.0,1
16330.430755,835954531.0,1
16336.434095,836052331.0,1
16342.432696,836046498.0,1
16348.431627,836018331.0,1
16354.435875,835976931.0,1
16360.460301,835939264.0,1
16366.467773,835980131.0,1
16372.480822,836020398.0,1
16378.48662,835994498.0,1
16384.499432,836023198.0,1
16390.511404,836011164.0,1
16396.547683,835934998.0,1
16402.563526,835934998.0,1
16408.582403,836011464.0,1
16414.594805,836004331.0,1
16420.611715,835951664.0,1
16426.628552,835987264.0,1
16432.647816,835998798.0,1
16438.667685,836009864.0,1
16444.670207,835945298.0,1
16450.688562,835951664.0,1
16456.697334,835996498.0,1
16462.705598,835951664.0,1
16468.712573,835943331.0,1
16474.714275,836054731.0,1
16480.72774,836054231.0,1
16486.728959,835920298.0,1
16492.739054,835901664.0,1
16498.745697,835893331.0,1
16504.743151,835911464.0,1
16510.756797,835971698.0,1
16516.768627,835961164.0,1
16522.77667,835972198.0,1
16528.787279,835962964.0,1
16534.789958,835909998.0,1
16540.800609,835963864.0,1
16546.817355,836022098.0,1
16552.836303,835963264.0,1
16558.844505,835993331.0,1
16564.85408,836021198.0,1
16570.868798,835984998.0,1
16576.868718,836018331.0,1
16582.8673,835947498.0,1
16588.928672,835946298.0,1
16594.938008,836009998.0,1
16600.932382,836009998.0,1
16606.946792,836021198.0,1
16612.953283,836047198.0,1
16618.966938,835976664.0,1
16624.971663,836089664.0,1
16630.98062,835946098.0,1
16636.984347,835918331.0,1
16642.979449,835918331.0,1
16648.98028,835934998.0,1
16654.978705,835943331.0,1
16660.983987,836006131.0,1
16666.997799,835986764.0,1
16673.01474,836011264.0,1
16679.027212,835946398.0,1
16685.027058,835970398.0,1
16691.032826,835868331.0,1
16697.042575,835926664.0,1
16703.044817,835963964.0,1
16709.04598,835984998.0,1
16715.071168,836055131.0,1
16721.082385,836056231.0,1
16727.090884,835968331.0,1
16733.095389,835996598.0,1
16739.111029,836028531.0,1
16745.13031,836037364.0,1
16751.140945,836030631.0,1
16757.156027,836064064.0,1
16763.154494,835988264.0,1
16769.148943,835968331.0,1
16775.15163,835995898.0,1
16781.15918,835964064.0,1
16787.175717,835998931.0,1
16793.186537,836003031.0,1
16799.19693,836014064.0,1
16805.195324,835979431.0,1
16811.199179,835926664.0,1
16817.20999,835943331.0,1
16823.216271,835970398.0,1
16829.218399,835955231.0,1
16835.229773,836005431.0,1
16841.235067,836020798.0,1
16847.245858,835970598.0,1
16853.250605,835926664.0,1
16859.262867,835963764.0,1
16865.268108,836014264.0,1
16871.278143,835951664.0,1
16877.279917,836012364.0,1
16884.056645,836012364.0,1
16890.061436,836012364.0,1
16896.092039,835893331.0,1
16902.115013,835971798.0,1
16908.121681,835889264.0,1
16914.123414,835953931.0,1
16920.120522,836022298.0,1
16926.120338,835970698.0,1
16932.118617,836011764.0,1
16938.119174,835963764.0,1
16944.121047,835995398.0,1
16950.136288,835929531.0,1
16956.139118,835926664.0,1
16962.158145,835995898.0,1
16968.168982,835904331.0,1
16974.181129,835929731.0,1
16980.186724,835962364.0,1
16986.211905,835944098.0,1
16992.21655,835976664.0,1
16998.22118,835920498.0,1
17004.227322,836036664.0,1
17010.236834,835959998.0,1
17016.245166,835962564.0,1
17022.249023,835905131.0,1
17028.267189,835926664.0,1
17034.284063,835946098.0,1
17040.300028,836019698.0,1
17046.316577,836011264.0,1
17052.325664,835988564.0,1
17058.338265,835970798.0,1
17064.341776,835938464.0,1
17070.376987,835960364.0,1
17076.401226,835981964.0,1
17082.408712,835987164.0,1
17088.424845,835919998.0,1
17094.44424,835945298.0,1
17100.447323,835937664.0,1
17106.450343,835901664.0,1
17112.467392,835954531.0,1
17118.467319,835998298.0,1
17124.467928,836013164.0,1
17130.480807,836005631.0,1
17136.479356,836045798.0,1
17142.48017,835934998.0,1
17148.477178,836020198.0,1
17154.478725,835909998.0,1
17160.477276,835928231.0,1
17166.47809,835984998.0,1
17172.480484,836021398.0,1
17178.482989,835997198.0,1
17184.505696,835996198.0,1
17190.517239,836015064.0,1
17196.521145,835947398.0,1
17202.52858,835972498.0,1
17208.529954,836003531.0,1
17214.539342,836030031.0,1
17220.547602,835943331.0,1
17226.541817,836021198.0,1
17232.539356,835989464.0,1
17238.545267,835962064.0,1
17244.544401,836018331.0,1
17250.542596,835918331.0,1
17256.547633,836038164.0,1
17262.594791,836003331.0,1
17268.603409,835906198.0,1
17274.607266,835920698.0,1
17280.605212,835914264.0,1
17286.603073,835970698.0,1
17292.602671,836012764.0,1
17298.602208,835934998.0,1
17304.603217,835997298.0,1
17310.609722,835909998.0,1
17316.629925,835947798.0,1
17322.633166,836037664.0,1
17328.638762,835988364.0,1
17334.658295,835953931.0,1
17340.666245,835912564.0,1
17346.668212,836038164.0,1
17352.666258,836038264.0,1
17358.675685,835963464.0,1
17364.696611,836026664.0,1
17370.696553,835959998.0,1
17376.707621,835979731.0,1
17382.72022,835962464.0,1
17388.736977,835938964.0,1
17394.746042,835893331.0,1
17400.745294,835961464.0,1
17406.746853,835961364.0,1
17412.74249,835920698.0,1
17418.751642,835912864.0,1
17424.762636,836006531.0,1
17430.779983,836020998.0,1
17436.79855,835886964.0,1
17442.811427,835963064.0,1
17448.83289,835987764.0,1
17454.843321,835979331.0,1
17460.853131,835930531.0,1
17466.862736,835930531.0,1
17472.872572,835968331.0,1
17478.871296,836001664.0,1
17484.884686,835971498.0,1
17490.895049,835981631.0,1
17496.90563,836045798.0,1
17502.919627,835945998.0,1
17508.942867,835987964.0,1
17514.951809,835934998.0,1
17520.970991,835931931.0,1
17526.981412,835886064.0,1
17532.979834,835954531.0,1
17538.979629,835947398.0,1
17544.981449,835920598.0,1
17550.990599,835963164.0,1
17556.998583,835980631.0,1
17563.002763,835934998.0,1
17569.012569,835937964.0,1
17575.011235,835913164.0,1
17581.018321,835938564.0,1
17587.038662,835972798.0,1
17593.044244,836047398.0,1
17599.050197,836022498.0,1
17605.05601,835968331.0,1
17611.06257,835954631.0,1
17617.076788,836054331.0,1
17623.074972,835996998.0,1
17629.076531,835871398.0,1
17635.07173,835995498.0,1
17641.075357,835980231.0,1
17647.083078,835931231.0,1
17653.089876,836005231.0,1
17659.095147,836005231.0,1
17665.110494,836045998.0,1
17671.124864,835946098.0,1
17677.139351,835955231.0,1
17683.167708,836004731.0,1
17689.168252,835961964.0,1
17695.169237,836004731.0,1
17701.17967,836037564.0,1
17707.188943,835893331.0,1
17713.203355,835926664.0,1
17719.211571,835961564.0,1
17725.220493,835945798.0,1
17731.230573,835868331.0,1
17737.234723,835876664.0,1
17743.254829,835920498.0,1
17749.267561,835995698.0,1
17755.279707,835895598.0,1
17761.280255,835889064.0,1
17767.301716,835876664.0,1
17773.315887,835945498.0,1
17779.324052,835954531.0,1
17785.337256,835921998.0,1
17791.339732,835921398.0,1
17797.340781,835904631.0,1
17803.339901,835988764.0,1
17809.342356,835997798.0,1
17815.339248,835968331.0,1
17821.350556,836005631.0,1
17827.362167,835988864.0,1
17833.371594,835920698.0,1
17839.37574,835893331.0,1
17845.452257,835888564.0,1
17851.46756,835882364.0,1
17857.485752,835889964.0,1
17863.495522,835912564.0,1
17869.496482,835970698.0,1
17875.497171,836022998.0,1
17881.501495,835927931.0,1
17887.517819,835980631.0,1
17893.528316,835971698.0,1
17899.537388,835987364.0,1
17905.546525,836014464.0,1
17911.560916,835959998.0,1
17917.570345,836034998.0,1
17923.573232,835987664.0,1
17929.582174,835984998.0,1
17935.598434,836022298.0,1
17941.603111,835962264.0,1
17947.617681,835971498.0,1
17953.621393,835988564.0,1
17959.619919,835945798.0,1
17965.62208,835995798.0,1
17971.641693,836021498.0,1
17977.654681,835971498.0,1
17983.670216,835988464.0,1
17989.677435,835998298.0,1
17995.678925,836004031.0,1
18001.695941,836029631.0,1
18007.703707,835993331.0,1
18013.712795,836038764.0,1
18019.722373,836021598.0,1
18025.727736,836029731.0,1
18031.733405,835964164.0,1
18037.7304,835968331.0,1
18043.813798,835963764.0,1
18049.828713,835963764.0,1
18055.837442,835993331.0,1
18061.839557,835918331.0,1
18067.847205,835971098.0,1
18073.853728,835946498.0,1
18079.857345,835962664.0,1
18085.87469,835971698.0,1
18091.867795,835893331.0,1
18097.867949,835951664.0,1
18103.870936,835984998.0,1
18109.869692,835959998.0,1
18115.874318,835888464.0,1
18121.868936,836021298.0,1
18127.871885,835969798.0,1
18133.868628,835929131.0,1
18139.868619,835995498.0,1
18145.867423,836010664.0,1
18151.869119,835978931.0,1
18157.868081,835989164.0,1
18163.874831,835927731.0,1
18169.887944,835987364.0,1
18175.897446,835972098.0,1
18181.922463,836003731.0,1
18187.933647,835948898.0,1
18193.942673,835963464.0,1
18199.954958,836003631.0,1
18205.96724,835972398.0,1
18211.968163,835971698.0,1
18217.987882,835963364.0,1
18223.997105,835984998.0,1
18229.992861,836064464.0,1
18236.092227,835964064.0,1
18242.087458,836031864.0,1
18248.089502,836063464.0,1
18254.097559,835959998.0,1
18260.109672,835884998.0,1
18266.121677,835912564.0,1
18272.143126,835879531.0,1
18278.158759,835962164.0,1
18284.165249,835987364.0,1
18290.169681,835985264.0,1
18296.165239,835945298.0,1
18302.171246,835947398.0,1
18308.169042,836013164.0,1
18314.169696,836005031.0,1
18320.168201,835993331.0,1
18326.170797,836019698.0,1
18332.18302,836022598.0,1
18338.186843,835980531.0,1
18344.181758,836004731.0,1
18350.185852,835987764.0,1
18356.183137,835953831.0,1
18362.185621,836013464.0,1
18368.185893,836004031.0,1
18374.18981,836021398.0,1
18380.209544,836022298.0,1
18386.220069,835959998.0,1
18392.237787,835926664.0,1
18398.244925,835934998.0,1
18404.250464,836021698.0,1
18410.261711,835984998.0,1
18416.288126,835978831.0,1
18422.299098,835988264.0,1
18428.321846,835995498.0,1
18434.337183,836024031.0,1
18440.339883,836029531.0,1
18446.337802,836020698.0,1
18452.346713,835957531.0,1
18458.353989,836046898.0,1
18464.356063,836063464.0,1
18470.354515,836053331.0,1
18476.354639,835987364.0,1
18482.355999,835955131.0,1
18488.36961,836004331.0,1
18494.373493,835959998.0,1
18500.389837,835921598.0,1
18506.42064,835980931.0,1
18512.439917,836013964.0,1
18518.447201,835962964.0,1
18524.464336,835973198.0,1
18530.47946,836081431.0,1
18536.48535,836064564.0,1
18542.481003,836063864.0,1
18548.47981,835978131.0,1
18554.47936,835955431.0,1
18560.483927,835946498.0,1
18566.501566,835945598.0,1
18572.49879,836009998.0,1
18578.519434,835984998.0,1
18584.515824,835876664.0,1
18590.534957,835868331.0,1
18596.552397,835987364.0,1
18602.557931,835893331.0,1
18608.555027,835977731.0,1
18614.560094,836070698.0,1
18620.563422,835987564.0,1
18626.573475,836022298.0,1
18632.579134,836022298.0,1
18638.596348,835979131.0,1
18644.605545,835884998.0,1
18650.606837,835984998.0,1
18656.63502,835936764.0,1
18662.641736,835962464.0,1
18668.657475,835926664.0,1
18674.666898,835912864.0,1
18680.676041,835943331.0,1
18686.684045,836021598.0,1
18692.682587,835986164.0,1
18698.682009,836013964.0,1
18704.683769,835893331.0,1
18710.684336,836015064.0,1
18716.687039,835947098.0,1
18722.706291,835996898.0,1
18728.71855,836003631.0,1
18734.737616,835963864.0,1
18740.752073,835936664.0,1
18746.769871,835863564.0,1
18752.777893,835934998.0,1
18758.781959,835895698.0,1
18764.777842,835889664.0,1
18770.780054,835909998.0,1
18776.792477,835954131.0,1
18782.813415,835913864.0,1
18788.83309,835953731.0,1
18794.845035,835905031.0,1
18800.866192,835997198.0,1
18806.868321,835938364.0,1
18812.881165,836016164.0,1
18818.949279,835962464.0,1
18824.947476,835934464.0,1
18830.956059,835961964.0,1
18836.950739,835946798.0,1
18842.949803,835945898.0,1
18848.951736,835978631.0,1
18854.950982,835996398.0,1
18860.957501,836004631.0,1
18866.973125,836005731.0,1
18872.982079,835995298.0,1
18879.000983,836004831.0,1
18885.013327,835972498.0,1
18891.010285,836002731.0,1
18897.009764,836020798.0,1
18903.012152,836004131.0,1
18909.01147,835959998.0,1
18915.014067,835996298.0,1
18921.011264,835909998.0,1
18927.024787,835943331.0,1
18933.023536,835987764.0,1
18939.02437,836013864.0,1
18945.025346,835972298.0,1
18951.024507,835929131.0,1
18957.030288,835984998.0,1
18963.043378,836009998.0,1
18969.049352,835944798.0,1
18975.055357,835963564.0,1
18981.064101,835868331.0,1
18987.080812,835963164.0,1
18993.093272,835938464.0,1
18999.107858,835934998.0,1
19005.103556,835920398.0,1
19011.170098,835996398.0,1
19017.197322,835952231.0,1
19023.204796,835954731.0,1
19029.218909,836021898.0,1
19035.232482,836028731.0,1
19041.227117,835968331.0,1
19047.234671,835988864.0,1
19053.255782,835976664.0,1
19059.302275,835987764.0,1
19065.307522,835937764.0,1
19071.316125,835929831.0,1
19077.334142,835988164.0,1
19083.347708,836012864.0,1
19089.353125,836038164.0,1
19095.358123,835884998.0,1
19101.373667,835893331.0,1
19107.391021,835963464.0,1
19113.404258,835980731.0,1
19119.400534,835963564.0,1
19125.404262,836030731.0,1
19131.402964,835888164.0,1
19137.404351,835946198.0,1
19143.40088,835946698.0,1
19149.400775,835946398.0,1
19155.405043,835996398.0,1
19161.405256,836022498.0,1
19167.403844,836060464.0,1
19173.407194,836005631.0,1
19179.423194,835976664.0,1
19185.441773,836013864.0,1
19191.45133,835980231.0,1
19197.474359,835868331.0,1
19203.484342,836005631.0,1
19209.588301,835947598.0,1
19215.594717,835951698.0,1
19221.596755,835969898.0,1
19227.617413,835984998.0,1
19233.618259,835936664.0,1
19239.622274,835893331.0,1
19245.638141,835978931.0,1
19251.64143,835953731.0,1
19257.653061,835934998.0,1
19263.669729,836013564.0,1
19269.68482,836079431.0,1
19275.69879,835955931.0,1
19281.701739,836021998.0,1
19287.709315,836013064.0,1
19293.72321,835946998.0,1
19299.728561,835921198.0,1
19305.733741,836004831.0,1
19311.754508,836039164.0,1
19317.771522,835989164.0,1
19323.775534,835943331.0,1
19329.786108,835988164.0,1
19335.79288,835928131.0,1
19341.792854,835934998.0,1
19347.79468,836004631.0,1
19353.807806,836034998.0,1
19359.808676,835943331.0,1
19365.835365,836034998.0,1
19371.839576,835970798.0,1
19377.844749,835972898.0,1
19383.868258,835909998.0,1
19389.874337,836047198.0,1
19395.898427,835912064.0,1
19401.903877,835969798.0,1
19408.008696,835964564.0,1
19414.018613,836007398.0,1
19420.029426,836021598.0,1
19426.050573,835909998.0,1
19432.069118,836063664.0,1
19438.074953,835903131.0,1
19444.073415,835952031.0,1
19450.073398,835996698.0,1
19456.074385,836003831.0,1
19462.074465,835943331.0,1
19468.074216,836029431.0,1
19474.092466,836002331.0,1
19480.112647,835997298.0,1
19486.124017,835878931.0,1
19492.12016,835871198.0,1
19498.136486,835961964.0,1
19504.137925,835876664.0,1
19510.141984,835894498.0,1
19516.150563,835939064.0,1
19522.155871,835868331.0,1
19528.173699,835897498.0,1
19534.18843,835931131.0,1
19540.203838,836021298.0,1
19546.221932,835946398.0,1
19552.234471,835928531.0,1
19558.228142,835893331.0,1
19564.23037,835971398.0,1
19570.231693,836021798.0,1
19576.2378,835998498.0,1
19582.236305,836013164.0,1
19588.231528,835968331.0,1
19594.232716,836003831.0,1
19600.232104,836005931.0,1
19606.23485,835952398.0,1
19612.243705,835970598.0,1
19618.252184,835962564.0,1
19624.24813,835921898.0,1
19630.247593,835954731.0,1
19636.253964,835995698.0,1
19642.268121,835970098.0,1
19648.274638,835959998.0,1
19654.276758,835938864.0,1
19660.285649,836001664.0,1
19666.291907,835972598.0,1
19672.289565,835984998.0,1
19678.291278,835911964.0,1
19684.293329,835920198.0,1
19690.30055,836028931.0,1
19696.308965,835920498.0,1
19702.307924,835993331.0,1
19708.315676,835928931.0,1
19714.312053,835889664.0,1
19720.320873,835914064.0,1
19726.321056,835920198.0,1
19732.322388,835897098.0,1
19738.32497,835990364.0,1
19744.32149,835919398.0,1
19750.327196,835962964.0,1
19756.324177,835988264.0,1
19762.320251,835945498.0,1
19768.332372,835905231.0,1
19774.338004,835909998.0,1
19780.343981,835919798.0,1
19786.3775,835872098.0,1
19792.457978,835981431.0,1
19798.464181,835947131.0,1
19804.468834,835954831.0,1
19810.477522,835962564.0,1
19816.48114,835964664.0,1
19822.479678,835921598.0,1
19828.483672,835834998.0,1
19834.506444,835947398.0,1
19840.525296,835934998.0,1
19846.531492,836020798.0,1
19852.541641,836029431.0,1
19858.542431,835913464.0,1
19864.548574,835938864.0,1
19870.575234,835980031.0,1
19876.58074,835904731.0,1
19882.593325,835872898.0,1
19888.609095,835937664.0,1
19894.626312,835959998.0,1
19900.628971,836028031.0,1
19906.642478,835945698.0,1
19912.655744,835944998.0,1
19918.680603,835978731.0,1
19924.685579,835968331.0,1
19930.696877,836014364.0,1
19936.699933,835922898.0,1
19942.706345,835905331.0,1
19948.723928,835920298.0,1
19954.7343,835921098.0,1
19960.734466,835953431.0,1
19966.744289,835909998.0,1
19972.746512,835954131.0,1
19978.754388,836038064.0,1
19984.766399,836032031.0,1
19990.868333,836080831.0,1
19996.870187,835913264.0,1
20002.877157,835938964.0,1
20008.900662,835887164.0,1
20014.901696,835919798.0,1
20020.905853,835938564.0,1
20026.904105,835957931.0,1
20032.906821,835955531.0,1
20038.916836,836021498.0,1
20044.915491,835927131.0,1
20050.918907,835984998.0,1
20056.935826,835880231.0,1
20062.936577,835971498.0,1
20068.946504,835905531.0,1
20074.958947,835955531.0,1
20080.968172,835978631.0,1
20086.976852,836001664.0,1
20092.984042,835901664.0,1
20099.000609,835898298.0,1
20105.013196,835997098.0,1
20111.034514,835953431.0,1
20117.040918,835929731.0,1
20123.042451,835970398.0,1
20129.045307,836003931.0,1
20135.04331,836021998.0,1
20141.042158,836038464.0,1
20147.039847,836046098.0,1
20153.043796,835980831.0,1
20159.04324,835928831.0,1
20165.046539,835987364.0,1
20171.067911,835995198.0,1
20177.083419,835962564.0,1
20183.088853,835930331.0,1
20189.096822,835931298.0,1
20195.109148,835946698.0,1
20201.107862,835922098.0,1
20207.126221,835962364.0,1
20213.139712,835879831.0,1
20219.158767,835904731.0,1
20225.168035,835968331.0,1
20231.164833,836029331.0,1
20237.170285,835993331.0,1
20243.183807,835988564.0,1
20249.194718,835994898.0,1
20255.211731,835909998.0,1
20261.228621,835943331.0,1
20267.240652,835921698.0,1
20273.248603,835984998.0,1
20279.245639,835884998.0,1
20285.244272,835988564.0,1
20291.262062,835931031.0,1
20297.258858,835955731.0,1
20303.27062,836010964.0,1
20309.287234,835943331.0,1
20315.29346,835922698.0,1
20321.301335,835959998.0,1
20327.305936,835979231.0,1
20333.309413,835943331.0,1
20339.319962,835954731.0,1
20345.324666,835963164.0,1
20351.324966,835918331.0,1
20357.324506,836046598.0,1
20363.325231,835920798.0,1
20369.337045,835886464.0,1
20375.345846,835987564.0,1
20381.358605,835976664.0,1
20387.377209,835976664.0,1
20393.389239,835846998.0,1
20399.385308,835893331.0,1
20405.391694,835979331.0,1
20411.409178,835980731.0,1
20417.420275,836004531.0,1
20423.442612,835905531.0,1
20429.452923,835979531.0,1
20435.469303,835928531.0,1
20441.470941,835954431.0,1
20447.481403,835979031.0,1
20453.481147,836009998.0,1
20459.480612,836022298.0,1
20465.490002,835997098.0,1
20471.493218,836037764.0,1
20477.503832,835963164.0,1
20484.424462,835963164.0,1
20490.431888,835963164.0,1
20496.431814,835930131.0,1
20502.431483,836028831.0,1
20508.429869,835943331.0,1
20514.448933,835909998.0,1
